dteventtime,哪队赢,gametime,击杀,死亡,助攻,赢输,MVP,FMVP,英雄ID,队伍,几排,mapName,detailUrl,pvpType,branchEvaluate,巅峰赛原积分,巅峰赛新积分,三杀,游戏时间,超神,一血,段位,段位星星,评价,analyseUrl,battleDetailUrl,evaluateUrl,英雄头像
1593528620,1,2020/6/30 22:34,0,3,12,2,0,0,114,2,1,排位赛,https://h5.kohsocialapp.qq.com/app/wzry/zj_detail?gameSvrId=571303&relaySvrId=638386435&gameseq=1593527513&pvptype=5,5,0,0,0,0,932,0,0,至尊星耀II,1,伯仲局,https://camp.qq.com/h5/webdist/team-analyzev2.html?gameseq=1593527513&relaysvrentity=638386435&gamesvrentity=571303&playerid=242079734&roleName=清兵啊别打团&sonic_remain_params=gameseq;relaysvrentity;gamesvrentity&uniqueRoleId=2386193908&roleId=242079734,smobagamehelper://hippy?modulename=battledetail&toGameOpenId=owanlsjhh7xRwCKkzW6G_F7fqKIs&toServerId=3232&toAreaId=3&toAppRoleId=2386193908&toGameRoleId=242079734&gameSvrId=571303&relaySvrId=638386435&gameSeq=1593527513&pvpType=5&acntCamp=2&battleType=16,,http://shp.qpic.cn/tgos/5826/dcfd6b775be0c688912c2a7c8d92d4df/0
1593527471,1,2020/6/30 22:08,2,6,17,1,0,0,114,1,1,排位赛,https://h5.kohsocialapp.qq.com/app/wzry/zj_detail?gameSvrId=571961&relaySvrId=638583299&gameseq=1593525921&pvptype=5,5,0,0,0,0,1341,0,0,至尊星耀II,2,,https://camp.qq.com/h5/webdist/team-analyzev2.html?gameseq=1593525921&relaysvrentity=638583299&gamesvrentity=571961&playerid=242079734&roleName=清兵啊别打团&sonic_remain_params=gameseq;relaysvrentity;gamesvrentity&uniqueRoleId=2386193908&roleId=242079734,smobagamehelper://hippy?modulename=battledetail&toGameOpenId=owanlsjhh7xRwCKkzW6G_F7fqKIs&toServerId=3232&toAreaId=3&toAppRoleId=2386193908&toGameRoleId=242079734&gameSvrId=571961&relaySvrId=638583299&gameSeq=1593525921&pvpType=5&acntCamp=1&battleType=16,,http://shp.qpic.cn/tgos/5826/dcfd6b775be0c688912c2a7c8d92d4df/0
1593524786,1,2020/6/30 21:25,2,7,7,2,0,0,126,2,1,排位赛,https://h5.kohsocialapp.qq.com/app/wzry/zj_detail?gameSvrId=570527&relaySvrId=1192165891&gameseq=1593523366&pvptype=5,5,0,0,0,0,1232,0,0,至尊星耀II,1,,https://camp.qq.com/h5/webdist/team-analyzev2.html?gameseq=1593523366&relaysvrentity=1192165891&gamesvrentity=570527&playerid=242079734&roleName=清兵啊别打团&sonic_remain_params=gameseq;relaysvrentity;gamesvrentity&uniqueRoleId=2386193908&roleId=242079734,smobagamehelper://hippy?modulename=battledetail&toGameOpenId=owanlsjhh7xRwCKkzW6G_F7fqKIs&toServerId=3232&toAreaId=3&toAppRoleId=2386193908&toGameRoleId=242079734&gameSvrId=570527&relaySvrId=1192165891&gameSeq=1593523366&pvpType=5&acntCamp=2&battleType=16,,http://shp.qpic.cn/tgos/4918/47502dc25eed40f78d00e35ff3bc00be/0
1593510729,1,2020/6/30 17:38,6,1,3,1,0,0,193,1,1,排位赛,https://h5.kohsocialapp.qq.com/app/wzry/zj_detail?gameSvrId=569903&relaySvrId=638518019&gameseq=1593509748&pvptype=5,5,0,0,0,0,809,0,0,至尊星耀II,2,实力局,https://camp.qq.com/h5/webdist/team-analyzev2.html?gameseq=1593509748&relaysvrentity=638518019&gamesvrentity=569903&playerid=242079734&roleName=清兵啊别打团&sonic_remain_params=gameseq;relaysvrentity;gamesvrentity&uniqueRoleId=2386193908&roleId=242079734,smobagamehelper://hippy?modulename=battledetail&toGameOpenId=owanlsjhh7xRwCKkzW6G_F7fqKIs&toServerId=3232&toAreaId=3&toAppRoleId=2386193908&toGameRoleId=242079734&gameSvrId=569903&relaySvrId=638518019&gameSeq=1593509748&pvpType=5&acntCamp=1&battleType=16,,http://shp.qpic.cn/tgos/15601/c60e93e52074330cbd3e9d16a77ab7fd/0
1593509713,1,2020/6/30 17:21,5,3,7,1,0,0,114,1,1,排位赛,https://h5.kohsocialapp.qq.com/app/wzry/zj_detail?gameSvrId=569534&relaySvrId=-1626537213&gameseq=1593508712&pvptype=5,5,10,0,0,0,794,0,0,至尊星耀II,1,实力局,https://camp.qq.com/h5/webdist/team-analyzev2.html?gameseq=1593508712&relaysvrentity=-1626537213&gamesvrentity=569534&playerid=242079734&roleName=清兵啊别打团&sonic_remain_params=gameseq;relaysvrentity;gamesvrentity&uniqueRoleId=2386193908&roleId=242079734,smobagamehelper://hippy?modulename=battledetail&toGameOpenId=owanlsjhh7xRwCKkzW6G_F7fqKIs&toServerId=3232&toAreaId=3&toAppRoleId=2386193908&toGameRoleId=242079734&gameSvrId=569534&relaySvrId=-1626537213&gameSeq=1593508712&pvpType=5&acntCamp=1&battleType=16,http://camp.qq.com/meta-data/evaluate/silver_support_1.png,http://shp.qpic.cn/tgos/5826/dcfd6b775be0c688912c2a7c8d92d4df/0
1593508550,1,2020/6/30 17:01,4,4,2,2,0,0,111,2,1,排位赛,https://h5.kohsocialapp.qq.com/app/wzry/zj_detail?gameSvrId=569244&relaySvrId=-1928331005&gameseq=1593507526&pvptype=5,5,0,0,0,0,842,0,0,至尊星耀II,0,,https://camp.qq.com/h5/webdist/team-analyzev2.html?gameseq=1593507526&relaysvrentity=-1928331005&gamesvrentity=569244&playerid=242079734&roleName=清兵啊别打团&sonic_remain_params=gameseq;relaysvrentity;gamesvrentity&uniqueRoleId=2386193908&roleId=242079734,smobagamehelper://hippy?modulename=battledetail&toGameOpenId=owanlsjhh7xRwCKkzW6G_F7fqKIs&toServerId=3232&toAreaId=3&toAppRoleId=2386193908&toGameRoleId=242079734&gameSvrId=569244&relaySvrId=-1928331005&gameSeq=1593507526&pvpType=5&acntCamp=2&battleType=16,,http://shp.qpic.cn/tgos/292/5a7c4668dd5ee3b6117ac738d543d4ad/0
1593507476,1,2020/6/30 16:45,3,5,8,1,0,0,114,1,1,排位赛,https://h5.kohsocialapp.qq.com/app/wzry/zj_detail?gameSvrId=567975&relaySvrId=-1139998461&gameseq=1593506573&pvptype=5,5,0,0,0,0,721,0,0,至尊星耀II,1,,https://camp.qq.com/h5/webdist/team-analyzev2.html?gameseq=1593506573&relaysvrentity=-1139998461&gamesvrentity=567975&playerid=242079734&roleName=清兵啊别打团&sonic_remain_params=gameseq;relaysvrentity;gamesvrentity&uniqueRoleId=2386193908&roleId=242079734,smobagamehelper://hippy?modulename=battledetail&toGameOpenId=owanlsjhh7xRwCKkzW6G_F7fqKIs&toServerId=3232&toAreaId=3&toAppRoleId=2386193908&toGameRoleId=242079734&gameSvrId=567975&relaySvrId=-1139998461&gameSeq=1593506573&pvpType=5&acntCamp=1&battleType=16,,http://shp.qpic.cn/tgos/5826/dcfd6b775be0c688912c2a7c8d92d4df/0
1593506513,1,2020/6/30 16:19,4,6,9,1,0,0,106,1,1,排位赛,https://h5.kohsocialapp.qq.com/app/wzry/zj_detail?gameSvrId=568720&relaySvrId=-485555965&gameseq=1593505004&pvptype=5,5,0,0,0,0,1328,0,0,至尊星耀III,5,,https://camp.qq.com/h5/webdist/team-analyzev2.html?gameseq=1593505004&relaysvrentity=-485555965&gamesvrentity=568720&playerid=242079734&roleName=清兵啊别打团&sonic_remain_params=gameseq;relaysvrentity;gamesvrentity&uniqueRoleId=2386193908&roleId=242079734,smobagamehelper://hippy?modulename=battledetail&toGameOpenId=owanlsjhh7xRwCKkzW6G_F7fqKIs&toServerId=3232&toAreaId=3&toAppRoleId=2386193908&toGameRoleId=242079734&gameSvrId=568720&relaySvrId=-485555965&gameSeq=1593505004&pvpType=5&acntCamp=1&battleType=16,,http://shp.qpic.cn/tgos/7229/35c95856f5d5b11906f4f060c8e0e6b8/0
1593504923,2,2020/6/30 16:04,1,3,3,2,0,0,107,1,1,排位赛,https://h5.kohsocialapp.qq.com/app/wzry/zj_detail?gameSvrId=568290&relaySvrId=51380483&gameseq=1593504083&pvptype=5,5,0,0,0,0,683,0,0,至尊星耀III,4,,https://camp.qq.com/h5/webdist/team-analyzev2.html?gameseq=1593504083&relaysvrentity=51380483&gamesvrentity=568290&playerid=242079734&roleName=清兵啊别打团&sonic_remain_params=gameseq;relaysvrentity;gamesvrentity&uniqueRoleId=2386193908&roleId=242079734,smobagamehelper://hippy?modulename=battledetail&toGameOpenId=owanlsjhh7xRwCKkzW6G_F7fqKIs&toServerId=3232&toAreaId=3&toAppRoleId=2386193908&toGameRoleId=242079734&gameSvrId=568290&relaySvrId=51380483&gameSeq=1593504083&pvpType=5&acntCamp=1&battleType=16,,http://shp.qpic.cn/tgos/243/14ac3c259ac858dde097b68e8f64ea44/0
1593504006,1,2020/6/30 15:44,3,5,1,2,0,0,129,2,1,排位赛,https://h5.kohsocialapp.qq.com/app/wzry/zj_detail?gameSvrId=568985&relaySvrId=-1760689917&gameseq=1593502909&pvptype=5,5,0,0,0,0,909,0,0,至尊星耀II,0,,https://camp.qq.com/h5/webdist/team-analyzev2.html?gameseq=1593502909&relaysvrentity=-1760689917&gamesvrentity=568985&playerid=242079734&roleName=清兵啊别打团&sonic_remain_params=gameseq;relaysvrentity;gamesvrentity&uniqueRoleId=2386193908&roleId=242079734,smobagamehelper://hippy?modulename=battledetail&toGameOpenId=owanlsjhh7xRwCKkzW6G_F7fqKIs&toServerId=3232&toAreaId=3&toAppRoleId=2386193908&toGameRoleId=242079734&gameSvrId=568985&relaySvrId=-1760689917&gameSeq=1593502909&pvpType=5&acntCamp=2&battleType=16,,http://shp.qpic.cn/tgos/201703m3/134284a05635e4635aadbb21cad79c31/0
1593502209,2,2020/6/30 15:17,3,1,10,1,0,0,148,2,1,王者峡谷,https://h5.kohsocialapp.qq.com/app/wzry/zj_detail?gameSvrId=569061&relaySvrId=1427112963&gameseq=1593501332&pvptype=5,5,10,0,0,0,769,0,0,至尊星耀II,1,实力局,https://camp.qq.com/h5/webdist/team-analyzev2.html?gameseq=1593501332&relaysvrentity=1427112963&gamesvrentity=569061&playerid=242079734&roleName=清兵啊别打团&sonic_remain_params=gameseq;relaysvrentity;gamesvrentity&uniqueRoleId=2386193908&roleId=242079734,smobagamehelper://hippy?modulename=battledetail&toGameOpenId=owanlsjhh7xRwCKkzW6G_F7fqKIs&toServerId=3232&toAreaId=3&toAppRoleId=2386193908&toGameRoleId=242079734&gameSvrId=569061&relaySvrId=1427112963&gameSeq=1593501332&pvpType=5&acntCamp=2&battleType=5,http://camp.qq.com/meta-data/evaluate/silver_mage_1.png,http://shp.qpic.cn/tgos/293/1c4c1a929e638cd3341e8522476fd19a/0
1593501139,1,2020/6/30 14:56,2,3,22,1,0,0,118,1,1,王者峡谷,https://h5.kohsocialapp.qq.com/app/wzry/zj_detail?gameSvrId=568103&relaySvrId=1057817347&gameseq=1593500104&pvptype=5,5,0,0,0,0,949,0,0,至尊星耀II,1,实力局,https://camp.qq.com/h5/webdist/team-analyzev2.html?gameseq=1593500104&relaysvrentity=1057817347&gamesvrentity=568103&playerid=242079734&roleName=清兵啊别打团&sonic_remain_params=gameseq;relaysvrentity;gamesvrentity&uniqueRoleId=2386193908&roleId=242079734,smobagamehelper://hippy?modulename=battledetail&toGameOpenId=owanlsjhh7xRwCKkzW6G_F7fqKIs&toServerId=3232&toAreaId=3&toAppRoleId=2386193908&toGameRoleId=242079734&gameSvrId=568103&relaySvrId=1057817347&gameSeq=1593500104&pvpType=5&acntCamp=1&battleType=5,,http://shp.qpic.cn/tgos/9072/d53123dde87827470ca4db48d91f2503/0
1593454479,1,2020/6/30 1:59,2,3,2,2,0,0,123,2,3,排位赛(三排),https://h5.kohsocialapp.qq.com/app/wzry/zj_detail?gameSvrId=508688&relaySvrId=1661993476&gameseq=1593453399&pvptype=5,5,0,0,0,0,911,0,0,至尊星耀II,1,,https://camp.qq.com/h5/webdist/team-analyzev2.html?gameseq=1593453399&relaysvrentity=1661993476&gamesvrentity=508688&playerid=242079734&roleName=清兵啊别打团&sonic_remain_params=gameseq;relaysvrentity;gamesvrentity&uniqueRoleId=2386193908&roleId=242079734,smobagamehelper://hippy?modulename=battledetail&toGameOpenId=owanlsjhh7xRwCKkzW6G_F7fqKIs&toServerId=3232&toAreaId=3&toAppRoleId=2386193908&toGameRoleId=242079734&gameSvrId=508688&relaySvrId=1661993476&gameSeq=1593453399&pvpType=5&acntCamp=2&battleType=13,,http://shp.qpic.cn/tgos/8559/8f7a56ce7d11b7c93edec8612a172cd7/0
1593453345,1,2020/6/30 1:42,6,2,7,1,0,0,107,1,3,排位赛(三排),https://h5.kohsocialapp.qq.com/app/wzry/zj_detail?gameSvrId=566524&relaySvrId=403702019&gameseq=1593452398&pvptype=5,5,0,0,0,1,771,0,0,至尊星耀II,2,实力局,https://camp.qq.com/h5/webdist/team-analyzev2.html?gameseq=1593452398&relaysvrentity=403702019&gamesvrentity=566524&playerid=242079734&roleName=清兵啊别打团&sonic_remain_params=gameseq;relaysvrentity;gamesvrentity&uniqueRoleId=2386193908&roleId=242079734,smobagamehelper://hippy?modulename=battledetail&toGameOpenId=owanlsjhh7xRwCKkzW6G_F7fqKIs&toServerId=3232&toAreaId=3&toAppRoleId=2386193908&toGameRoleId=242079734&gameSvrId=566524&relaySvrId=403702019&gameSeq=1593452398&pvpType=5&acntCamp=1&battleType=13,,http://shp.qpic.cn/tgos/243/14ac3c259ac858dde097b68e8f64ea44/0
1593452348,2,2020/6/30 1:20,0,7,12,2,0,0,114,1,2,排位赛(双排),https://h5.kohsocialapp.qq.com/app/wzry/zj_detail?gameSvrId=508275&relaySvrId=-787676924&gameseq=1593451042&pvptype=5,5,0,0,0,0,1146,0,0,至尊星耀II,1,,https://camp.qq.com/h5/webdist/team-analyzev2.html?gameseq=1593451042&relaysvrentity=-787676924&gamesvrentity=508275&playerid=242079734&roleName=清兵啊别打团&sonic_remain_params=gameseq;relaysvrentity;gamesvrentity&uniqueRoleId=2386193908&roleId=242079734,smobagamehelper://hippy?modulename=battledetail&toGameOpenId=owanlsjhh7xRwCKkzW6G_F7fqKIs&toServerId=3232&toAreaId=3&toAppRoleId=2386193908&toGameRoleId=242079734&gameSvrId=508275&relaySvrId=-787676924&gameSeq=1593451042&pvpType=5&acntCamp=1&battleType=12,,http://shp.qpic.cn/tgos/5826/dcfd6b775be0c688912c2a7c8d92d4df/0
1593450767,1,2020/6/30 0:57,1,2,6,2,0,0,111,2,1,排位赛,https://h5.kohsocialapp.qq.com/app/wzry/zj_detail?gameSvrId=566701&relaySvrId=1561264643&gameseq=1593449660&pvptype=5,5,0,0,0,0,902,0,0,至尊星耀II,2,,https://camp.qq.com/h5/webdist/team-analyzev2.html?gameseq=1593449660&relaysvrentity=1561264643&gamesvrentity=566701&playerid=242079734&roleName=清兵啊别打团&sonic_remain_params=gameseq;relaysvrentity;gamesvrentity&uniqueRoleId=2386193908&roleId=242079734,smobagamehelper://hippy?modulename=battledetail&toGameOpenId=owanlsjhh7xRwCKkzW6G_F7fqKIs&toServerId=3232&toAreaId=3&toAppRoleId=2386193908&toGameRoleId=242079734&gameSvrId=566701&relaySvrId=1561264643&gameSeq=1593449660&pvpType=5&acntCamp=2&battleType=16,,http://shp.qpic.cn/tgos/292/5a7c4668dd5ee3b6117ac738d543d4ad/0
1593449453,1,2020/6/30 0:36,3,3,2,2,0,1,114,2,1,排位赛,https://h5.kohsocialapp.qq.com/app/wzry/zj_detail?gameSvrId=508103&relaySvrId=604832260&gameseq=1593448405&pvptype=5,5,0,0,0,0,861,0,0,至尊星耀II,2,尽力局,https://camp.qq.com/h5/webdist/team-analyzev2.html?gameseq=1593448405&relaysvrentity=604832260&gamesvrentity=508103&playerid=242079734&roleName=清兵啊别打团&sonic_remain_params=gameseq;relaysvrentity;gamesvrentity&uniqueRoleId=2386193908&roleId=242079734,smobagamehelper://hippy?modulename=battledetail&toGameOpenId=owanlsjhh7xRwCKkzW6G_F7fqKIs&toServerId=3232&toAreaId=3&toAppRoleId=2386193908&toGameRoleId=242079734&gameSvrId=508103&relaySvrId=604832260&gameSeq=1593448405&pvpType=5&acntCamp=2&battleType=16,,http://shp.qpic.cn/tgos/5826/dcfd6b775be0c688912c2a7c8d92d4df/0
1593448338,1,2020/6/30 0:14,5,2,8,1,0,0,123,1,1,排位赛,https://h5.kohsocialapp.qq.com/app/wzry/zj_detail?gameSvrId=567552&relaySvrId=-1492123133&gameseq=1593447118&pvptype=5,5,2,0,0,0,1042,0,0,至尊星耀II,3,实力局,https://camp.qq.com/h5/webdist/team-analyzev2.html?gameseq=1593447118&relaysvrentity=-1492123133&gamesvrentity=567552&playerid=242079734&roleName=清兵啊别打团&sonic_remain_params=gameseq;relaysvrentity;gamesvrentity&uniqueRoleId=2386193908&roleId=242079734,smobagamehelper://hippy?modulename=battledetail&toGameOpenId=owanlsjhh7xRwCKkzW6G_F7fqKIs&toServerId=3232&toAreaId=3&toAppRoleId=2386193908&toGameRoleId=242079734&gameSvrId=567552&relaySvrId=-1492123133&gameSeq=1593447118&pvpType=5&acntCamp=1&battleType=16,http://camp.qq.com/meta-data/evaluate/silver_warrior_1.png,http://shp.qpic.cn/tgos/8559/8f7a56ce7d11b7c93edec8612a172cd7/0
1593446972,2,2020/6/29 23:56,2,2,8,1,0,0,193,2,1,排位赛,https://h5.kohsocialapp.qq.com/app/wzry/zj_detail?gameSvrId=566949&relaySvrId=554565891&gameseq=1593445985&pvptype=5,5,0,0,0,0,802,0,0,至尊星耀II,2,,https://camp.qq.com/h5/webdist/team-analyzev2.html?gameseq=1593445985&relaysvrentity=554565891&gamesvrentity=566949&playerid=242079734&roleName=清兵啊别打团&sonic_remain_params=gameseq;relaysvrentity;gamesvrentity&uniqueRoleId=2386193908&roleId=242079734,smobagamehelper://hippy?modulename=battledetail&toGameOpenId=owanlsjhh7xRwCKkzW6G_F7fqKIs&toServerId=3232&toAreaId=3&toAppRoleId=2386193908&toGameRoleId=242079734&gameSvrId=566949&relaySvrId=554565891&gameSeq=1593445985&pvpType=5&acntCamp=2&battleType=16,,http://shp.qpic.cn/tgos/15601/c60e93e52074330cbd3e9d16a77ab7fd/0
1593439924,1,2020/6/29 21:44,4,10,9,2,0,0,174,2,1,王者峡谷,https://h5.kohsocialapp.qq.com/app/wzry/zj_detail?gameSvrId=565624&relaySvrId=-2112945917&gameseq=1593438145&pvptype=5,5,0,0,0,0,1682,0,0,至尊星耀II,1,,https://camp.qq.com/h5/webdist/team-analyzev2.html?gameseq=1593438145&relaysvrentity=-2112945917&gamesvrentity=565624&playerid=242079734&roleName=清兵啊别打团&sonic_remain_params=gameseq;relaysvrentity;gamesvrentity&uniqueRoleId=2386193908&roleId=242079734,smobagamehelper://hippy?modulename=battledetail&toGameOpenId=owanlsjhh7xRwCKkzW6G_F7fqKIs&toServerId=3232&toAreaId=3&toAppRoleId=2386193908&toGameRoleId=242079734&gameSvrId=565624&relaySvrId=-2112945917&gameSeq=1593438145&pvpType=5&acntCamp=2&battleType=5,,http://shp.qpic.cn/tgos/201703m3/ee7ca62e1ccf6fb7c563b3fdd46b2b97/0
1593424406,2,2020/6/29 17:37,5,3,6,1,0,0,193,2,2,王者峡谷,https://h5.kohsocialapp.qq.com/app/wzry/zj_detail?gameSvrId=563557&relaySvrId=-787545341&gameseq=1593423345&pvptype=5,5,0,0,0,0,943,0,0,至尊星耀II,1,,https://camp.qq.com/h5/webdist/team-analyzev2.html?gameseq=1593423345&relaysvrentity=-787545341&gamesvrentity=563557&playerid=242079734&roleName=清兵啊别打团&sonic_remain_params=gameseq;relaysvrentity;gamesvrentity&uniqueRoleId=2386193908&roleId=242079734,smobagamehelper://hippy?modulename=battledetail&toGameOpenId=owanlsjhh7xRwCKkzW6G_F7fqKIs&toServerId=3232&toAreaId=3&toAppRoleId=2386193908&toGameRoleId=242079734&gameSvrId=563557&relaySvrId=-787545341&gameSeq=1593423345&pvpType=5&acntCamp=2&battleType=5,,http://shp.qpic.cn/tgos/15601/c60e93e52074330cbd3e9d16a77ab7fd/0
1593422141,2,2020/6/29 16:58,10,6,4,2,0,0,114,1,2,王者峡谷,https://h5.kohsocialapp.qq.com/app/wzry/zj_detail?gameSvrId=563767&relaySvrId=521012227&gameseq=1593421024&pvptype=5,5,0,0,0,0,1008,0,0,至尊星耀II,1,尽力局,https://camp.qq.com/h5/webdist/team-analyzev2.html?gameseq=1593421024&relaysvrentity=521012227&gamesvrentity=563767&playerid=242079734&roleName=清兵啊别打团&sonic_remain_params=gameseq;relaysvrentity;gamesvrentity&uniqueRoleId=2386193908&roleId=242079734,smobagamehelper://hippy?modulename=battledetail&toGameOpenId=owanlsjhh7xRwCKkzW6G_F7fqKIs&toServerId=3232&toAreaId=3&toAppRoleId=2386193908&toGameRoleId=242079734&gameSvrId=563767&relaySvrId=521012227&gameSeq=1593421024&pvpType=5&acntCamp=1&battleType=5,,http://shp.qpic.cn/tgos/5826/dcfd6b775be0c688912c2a7c8d92d4df/0
1593419790,1,2020/6/29 16:14,3,6,20,1,0,0,114,1,1,排位赛,https://h5.kohsocialapp.qq.com/app/wzry/zj_detail?gameSvrId=563684&relaySvrId=-821165309&gameseq=1593418271&pvptype=5,5,0,0,0,0,1329,0,0,至尊星耀II,1,,https://camp.qq.com/h5/webdist/team-analyzev2.html?gameseq=1593418271&relaysvrentity=-821165309&gamesvrentity=563684&playerid=242079734&roleName=清兵啊别打团&sonic_remain_params=gameseq;relaysvrentity;gamesvrentity&uniqueRoleId=2386193908&roleId=242079734,smobagamehelper://hippy?modulename=battledetail&toGameOpenId=owanlsjhh7xRwCKkzW6G_F7fqKIs&toServerId=3232&toAreaId=3&toAppRoleId=2386193908&toGameRoleId=242079734&gameSvrId=563684&relaySvrId=-821165309&gameSeq=1593418271&pvpType=5&acntCamp=1&battleType=16,,http://shp.qpic.cn/tgos/5826/dcfd6b775be0c688912c2a7c8d92d4df/0
1593418202,2,2020/6/29 15:56,1,1,19,1,0,0,114,2,1,排位赛,https://h5.kohsocialapp.qq.com/app/wzry/zj_detail?gameSvrId=562819&relaySvrId=1041236483&gameseq=1593417221&pvptype=5,5,9,0,0,0,783,0,1,至尊星耀III,5,暴走局,https://camp.qq.com/h5/webdist/team-analyzev2.html?gameseq=1593417221&relaysvrentity=1041236483&gamesvrentity=562819&playerid=242079734&roleName=清兵啊别打团&sonic_remain_params=gameseq;relaysvrentity;gamesvrentity&uniqueRoleId=2386193908&roleId=242079734,smobagamehelper://hippy?modulename=battledetail&toGameOpenId=owanlsjhh7xRwCKkzW6G_F7fqKIs&toServerId=3232&toAreaId=3&toAppRoleId=2386193908&toGameRoleId=242079734&gameSvrId=562819&relaySvrId=1041236483&gameSeq=1593417221&pvpType=5&acntCamp=2&battleType=16,http://camp.qq.com/meta-data/evaluate/gold_support_1.png,http://shp.qpic.cn/tgos/5826/dcfd6b775be0c688912c2a7c8d92d4df/0
1593416596,1,2020/6/29 15:24,0,4,10,2,0,1,114,2,1,排位赛,https://h5.kohsocialapp.qq.com/app/wzry/zj_detail?gameSvrId=563181&relaySvrId=-133365501&gameseq=1593415326&pvptype=5,5,0,0,0,0,1112,0,0,至尊星耀III,4,尽力局,https://camp.qq.com/h5/webdist/team-analyzev2.html?gameseq=1593415326&relaysvrentity=-133365501&gamesvrentity=563181&playerid=242079734&roleName=清兵啊别打团&sonic_remain_params=gameseq;relaysvrentity;gamesvrentity&uniqueRoleId=2386193908&roleId=242079734,smobagamehelper://hippy?modulename=battledetail&toGameOpenId=owanlsjhh7xRwCKkzW6G_F7fqKIs&toServerId=3232&toAreaId=3&toAppRoleId=2386193908&toGameRoleId=242079734&gameSvrId=563181&relaySvrId=-133365501&gameSeq=1593415326&pvpType=5&acntCamp=2&battleType=16,,http://shp.qpic.cn/tgos/5826/dcfd6b775be0c688912c2a7c8d92d4df/0
1593414871,1,2020/6/29 14:50,1,9,17,1,0,0,114,1,1,排位赛,https://h5.kohsocialapp.qq.com/app/wzry/zj_detail?gameSvrId=563082&relaySvrId=-267582973&gameseq=1593413242&pvptype=5,5,0,0,0,0,1440,0,0,至尊星耀III,5,,https://camp.qq.com/h5/webdist/team-analyzev2.html?gameseq=1593413242&relaysvrentity=-267582973&gamesvrentity=563082&playerid=242079734&roleName=清兵啊别打团&sonic_remain_params=gameseq;relaysvrentity;gamesvrentity&uniqueRoleId=2386193908&roleId=242079734,smobagamehelper://hippy?modulename=battledetail&toGameOpenId=owanlsjhh7xRwCKkzW6G_F7fqKIs&toServerId=3232&toAreaId=3&toAppRoleId=2386193908&toGameRoleId=242079734&gameSvrId=563082&relaySvrId=-267582973&gameSeq=1593413242&pvpType=5&acntCamp=1&battleType=16,,http://shp.qpic.cn/tgos/5826/dcfd6b775be0c688912c2a7c8d92d4df/0
1593413094,2,2020/6/29 14:31,2,5,6,2,0,1,114,1,1,王者峡谷,https://h5.kohsocialapp.qq.com/app/wzry/zj_detail?gameSvrId=562854&relaySvrId=-317717757&gameseq=1593412195&pvptype=5,5,0,0,0,0,778,0,0,至尊星耀III,4,尽力局,https://camp.qq.com/h5/webdist/team-analyzev2.html?gameseq=1593412195&relaysvrentity=-317717757&gamesvrentity=562854&playerid=242079734&roleName=清兵啊别打团&sonic_remain_params=gameseq;relaysvrentity;gamesvrentity&uniqueRoleId=2386193908&roleId=242079734,smobagamehelper://hippy?modulename=battledetail&toGameOpenId=owanlsjhh7xRwCKkzW6G_F7fqKIs&toServerId=3232&toAreaId=3&toAppRoleId=2386193908&toGameRoleId=242079734&gameSvrId=562854&relaySvrId=-317717757&gameSeq=1593412195&pvpType=5&acntCamp=1&battleType=5,,http://shp.qpic.cn/tgos/5826/dcfd6b775be0c688912c2a7c8d92d4df/0
